Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28224.5090219727,28808.8079174675,29609.7666883704,31178.6830095146,34532.2491577194,38079.5726781956,41745.5016249309,45257.6516105824,46830.2384798239,45861.4775210139,49197.6469338098,52277.4664432843,52149.6812694206,53517.419549888,54514.9268059819,56043.042695697,56761.4824132224,59260.9131761938,60900.2752924537,61221.4195400701,58187.4764072535,65884.9376260603,68602.1257900473,71512.3193551161,75195.9865970615
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4629.91760812548,5280.94887987063,6658.04494326809,8410.09248198479,10291.2694721409,11212.2046968994,11478.4891640501,13934.605460375,15762.6322515113,13051.1831777184,13189.8433874768,14211.460557822,12950.1594488143,13739.4620151401,14352.501883174,12782.9412577973,13215.8605277789,14736.1668157258,16605.0570511887,17012.8598553199,16386.9308821258,19030.628130329,18428.028825614,22230.6277875187,23292.3263882478
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11869.1315889398,13224.1365469596,14532.3075182088,15461.9324749926,16252.8306438012,17091.2761318193,18365.9171755018,19089.9902689528,20708.7615120316,20680.6724250531,21693.4020663431,22992.2184657584,23205.310668404,24591.6380503055,25796.2100959256,26944.9597666868,28178.9450366919,29728.0121568801,32258.2577892511,35627.2315520858,35583.5855675637,38887.1909527154,44012.2677274292,45367.5983545254,47637.1359877091
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,32503.578963236,29208.1981853568,32749.379004627,39944.2104095591,47809.6073050042,57783.7745608117,58172.1426656622,70483.0117228535,57489.3399795216,41483.7843682814,43776.4677400475,48254.953927254,46594.9869146614,50173.3360061057,55140.364935793,53505.6964079339,62854.0906407932,72976.3729990975,75633.8651351915,69296.3144361601,60127.9393575616,70425.4064277273,76350.4550416502,82138.7892973557,86040.5309851288
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29782.8738104215,31885.4510734264,32607.1058796568,32701.0489474892,35617.2135979676,37322.7399272793,39700.0817099125,41472.8449350184,43728.1140564123,41862.9599253906,39768.4169599139,40936.867830513,42004.4476110597,44409.6689530904,45996.9687476901,49214.2648614584,53480.3971946764,55638.4920591794,57197.7676247175,60523.8179440825,55796.7454667632,61610.2132740715,73426.2277837268,78194.5558613248,81924.411472168
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,442.750218937263,450.357900514128,469.149928973927,544.143133545002,624.258826510066,710.488080408949,801.668353659022,1021.88707706826,992.519584923828,1094.94974598436,1347.51939071367,1445.46127486037,1429.32199520032,1432.84397512195,1553.88396075118,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2347.44829434623,2530.12031278204,2694.73780859961
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2090.85806894486,2199.53910446478,2277.06974775051,2461.48251610861,2681.86116841254,2936.80322011933,3220.62692939401,3508.06183171605,3633.36783240716,3886.58197693247,4206.45986002117,4454.70153200513,4819.64288218731,5014.3505659078,5191.59149903249,5425.03599091046,5800.48149366552,6144.71714444938,6714.96639877754,7150.92423452926,6966.27542785911,8050.01857452664,9207.12743040145,10323.4998734428,11159.9856476091
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,763.711124950924,732.307093405708,881.002913569131,1043.2105838671,1126.84004447173,1238.21447629488,1558.31562847163,1823.21976255073,2124.55483920618,2218.48541852977,3065.68348377765,3579.46442466152,3632.27254030331,3566.60284506078,3441.06808464008,3288.22269725538,3521.46943457574,3798.88326174526,3860.95353090726,4106.94856160358,3853.70288774146,4287.17313995098,4730.83484836107,4876.30774512252,4925.43048751861
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4639.03942639464,4848.55580110852,5076.16438159536,5352.50750391531,5700.04949535761,6134.1667301082,6583.35112358046,7096.38768916734,7569.25304691272,7868.14818333554,8353.45684733249,8936.99215549454,9530.29071136718,9866.01699250847,10064.677127417,10027.5372996025,10262.5951651871,10687.6409218443,11372.0971987612,11986.4701508376,11729.3674458448,12757.0746440204,14284.929293133,15415.7079259527,16448.2755179559
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1650.01385833785,1881.02266635283,1891.25756091033,2208.99636552406,2672.4226651404,3132.0508192007,3618.91601364428,4687.99166260718,5377.4115072957,5415.52280553446,6291.19443655454,8025.68743364356,8114.08099831877,6222.74194840326,5672.06372896319,4952.73355532178,5710.59947089104,6000.93346404409,4783.01067340237,3997.4935449585,3202.50003502169,4605.14881318992,4721.20437099984,5049.29931642754,5190.16959024821
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11186.8999218792,11532.9987571459,12554.3307701588,13754.9065131458,14425.4169992792,15016.2676076876,15906.858138036,17383.7156564162,17548.6737761348,17614.6718696057,18627.815202271,19275.4376880063,17021.3716792921,16215.2119014642,16065.158186028,14273.5499061586,15194.7855803519,15719.416701551,15324.0674634637,13927.5128074328,15119.3058859964,15884.4276775963,17545.6246629429,18917.0914723132,19873.8860853805
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1980.18916038782,1435.695683789,1266.15961275094,817.887862499622,1328.37157628292,1762.39360423421,2276.55435744086,3128.99010329066,4542.96609046032,3714.71205987194,4461.75196161555,5775.54229080293,6477.59618450955,6650.35282247395,6249.39226978969,4440.14189252367,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6520.73154560584,5965.31835077761,6073.61032342708
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10627.9400727491,10719.6194208455,9682.37619485733,6068.45161808346,9289.7422464959,9457.04454256902,10223.1065322558,10783.1236406224,11657.3168702462,11687.0142083267,12186.1929623841,12912.0299790146,14402.0340893955,14668.5432764995,13168.245587417,9334.46604866315,9079.13531769496,10191.6616988639,12034.4011214944,12248.5917385964,10573.9304750715,12731.7535755129,14391.1292349806,14652.5212399212,14464.3186928173
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0906162544,48623.9666422487,52613.8540355689,49335.8408099555,52537.6108648692,57214.5379785709,64250.1385181257,64129.5571542383,72161.4047531385,80804.1123164826,81827.6688873996,86514.0706108754,103783.446284479,105190.685952731,106818.917130804,112894.953240805
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,30209.4656208159,32576.9245748656,35222.028724352,36285.1087003511,38734.4439399148,40466.2343515711,44232.1017485574,46784.0861335365,44169.0943411644,41469.837900256,43216.9847302406,45525.7181239042,46726.2157665366,48838.7719825525,52640.7843918553,71607.4568294649,73012.8198720374,80450.3529336506,86299.3420216976,92022.59879983,97799.9225748607,116903.61243517,136104.445332458,124808.336474371,130797.489686919
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,21161.3963073772,21819.7123825606,24471.0798814847,28861.6178062918,35564.6023910146,38135.8597885858,42627.5089352891,55040.2437046236,72276.7741329461,66156.105656847,70587.3140283741,77808.8579649376,79329.2034347434,83207.6588430451,91885.4528718026,84753.5187422732,82025.9454509241,83481.3038489014,89393.8244248812,87127.5517977404,79513.5330346598,94299.969348965,88328.548125887,..,..
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21706.5194056329,20966.3052667971,19076.4584298321,19643.4690380742,20568.0694088834,21286.8388636595,22527.2619795719,25721.2594077311,30269.217773489,28508.4938886475,31439.0887027614,34522.5215979073,33321.4300881602,37034.3161080785,38343.3046626235,36213.1041481958,37671.5389138798,41138.470964272,42362.6652754196,44250.6313628073,44575.5719045492,52270.9040241956,54949.621556429,52003.7200729997,54176.6844383302
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25783.17345746,25813.2364970155,26101.3287841133,24678.3961628026,26071.0504006881,25700.9862605809,26365.5784943526,28265.876329699,28083.8366135952,28097.1929407923,29455.8218132531,31313.9334997029,32483.7421872738,34827.3647351146,34816.2422460071,35868.9736376014,38189.1610278241,39470.8681262164,40189.9909957069,41325.1783656756,40955.2856179152,46162.0822730247,53564.227891667,53401.1782301902,55690.7391030986
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20190.0035636084,20570.4385917862,22451.3964379368,27577.5700319855,31348.1901841445,32062.723833669,33537.1286994269,37826.1754554823,40828.5795580937,37099.6133958219,35856.8625485539,38432.3742820019,34854.3949441965,35701.6746002376,36028.3494022349,30639.8829751432,31391.5692898108,32844.115660604,34904.1081923834,33812.788724868,32091.4866621366,36852.5425414951,35653.9042103495,39277.0838783918,40385.3413957669
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27146.321184003,28137.0558622418,28833.0217903129,29252.9002536241,29584.8026525468,30137.8180374437,32460.5509873353,34108.772309859,35422.3424391113,34483.7311008116,34977.9942339965,36392.2827759493,36281.1014243506,36459.2950248716,36665.68576775,37394.4535005423,40482.562999856,42142.3435406885,43386.7005868803,46661.9105159611,44435.6434393527,49825.3934111848,56247.4155916998,57902.4961300606,60881.3726392071
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3453.09252800226,3503.55026688858,3680.64551727724,3549.70758394618,3807.56293124552,4184.43974867497,4417.00127135363,4716.48612542727,5029.80095281745,4428.38153333557,4809.977380312,5232.63644918132,5340.83333232158,5124.21301411137,4975.11325459872,5339.30718256806,5302.29553353854,5605.43541173019,5976.90362644337,6030.68896415921,5299.04530804283,5625.67806271236,6626.47502388538,7542.40084275345,7753.8006955432
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6816.410294822,7019.01755520128,7225.94228628004,7592.60910494511,7853.86424340999,8127.37945036695,8576.5315399634,8892.78260659657,8951.50600945916,8579.58979915443,8521.28876417328,8809.36100077931,8830.6507947905,9101.41496692481,9209.58586596513,9476.14929465037,9948.0414677444,10466.4876782146,10752.7406650924,10845.0113635875,9764.3525879784,10430.6909771759,11887.770369423,12650.9052955938,12890.2660051472
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762,40094.5599795288,34065.6438962526,33836.1756271617,32487.0778047567
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27287.2701912718,27942.346651133,28623.5884479367,29392.2489916186,30830.6584466434,32169.867493646,33634.6317066787,35015.9865745127,35273.791152156,33547.2834245767,35335.3735103814,36214.4397740241,37605.9742614539,39402.0250988025,39555.4120089198,40906.594569246,40596.9686628995,41444.2157443912,42141.9352987758,42678.1511448354,42425.6946789651,44355.3487163354,47395.8391565645,49896.6436902018,51685.038752551
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4466.08314208575,4618.09592498567
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5640.65728199166,5948.01217949518,6256.49643944543,6499.97887800748,7073.8458160703,7696.9450167189,8045.64056215005,8415.71166017339,8983.21332423459,9290.80855352127,9416.64386806071,9631.9289925536,9738.53746926194,9816.59855653123,9144.67793204995,8967.07995837808,8747.87860930851,9265.51536720733,9042.39781871198,9429.07279552037,9579.20081317696,9182.496161256,9927.2341002506,10411.8416152967,10821.4909765317
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1180.0444563226,1422.27331810957,1573.55219932325,1958.02050246511,2722.47407755402,3577.35804001782,5030.13494711519,6449.43931096532,8123.54705891736,6938.01175663001,8793.07589980782,11287.1464926039,12018.7966527993,13478.459627612,12427.7094576939,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974,14154.6324958076
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7418.19612076858,8568.08719492031,9504.45082486949,10532.4466973491,11777.1119570134,13226.1466963892,14965.7723195676,16581.2240531177,17278.4721681147,17389.0145838316,18641.8061477073,20159.9329426413,21367.2180595372,23754.1341952117,23958.1128890603,22484.3651382607,23023.0872293899,23973.0602295651,25096.1285862615,28689.2710838374,29039.8229624509,32945.8515725823,35895.0839871667,38515.1836009979,40890.9317694408
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,414.626365130846,410.700452474814,402.936385605382,442.898457253405,463.662781300121,523.456312433863,699.80237063381,840.201439476765,915.54435473604,1047.9678324485,1091.51873101194,1096.14499807675,1285.00536171512,1370.87885214659,1482.81566253497,1489.11959777284,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1942.58802756191,2132.43452097647
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1906.89794095999,1961.05816869463,1940.4030326056,1974.8582021244,2066.31540638632,2188.6956101775,2330.13028941165,2481.08706146996,2459.12174524213,2480.0442906801,2634.89271323826,2750.28663787693,2847.27068286846,3106.39394464885,3359.48950665093,3678.32614146019,3916.65315673095,4177.24993580267,4411.56104120886,4687.37782325306,4792.57315847182,5338.85243382781,5883.22303961921,6317.03904665091,6644.13093243895
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,845.367240231973,718.833787096781,810.10870037444,1020.50033851394,1083.2688987175,1161.78341739977,1123.19258990684,1352.57814048911,1410.62246914058,1316.62753853678,1522.10068744154,1771.12926848792,1843.55336349889,1772.08718317132,1736.70535682101,1639.85274740652,1742.66799324117,1853.05122713319,1912.73809378187,1750.9977188915,1751.78249168214,2222.04819501897,2069.7671726925,2177.70125812262,2288.63471423684
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1637.93601427336,1591.2366300314,1605.07533314676,1578.28790886587,1578.83869125735,1616.57992111619,1727.77052465174,1792.04651189378,1735.4318976867,1718.4917143995,1724.46710150819,1785.57208346912,1896.32489937688,2049.3339030677,2084.13105379102,2310.60312873612,2462.83260410374,2562.06561789397,2671.76272781707,2762.93796874918,2710.90622817554,3020.49399935695,3329.34434464861,3485.55808311399,3702.32594703115
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12710.2995795579,11981.4828218758,13642.9424537101,15211.5483770422,17121.6301633201,20167.0474902506,22609.7059431449,25078.4853957105,22252.3125108061,19937.3029137734,24071.2620526362,26175.2398553363,26600.5477433903,28449.3591104972,30667.0912467447,30171.7906545222,30832.0628072516,33296.9845439195,35363.9508228687,33826.9443301597,33645.7719545073,37518.4635305697,34822.4048404971,35674.095995632,36238.639908315
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19224.4232891766,20441.4527888629,22173.4881729168,22907.1667439916,24675.2821347558,26179.3421262581,27955.2974057846,30262.0486168017,31211.0593469455,30731.409368979,33100.7448078145,33944.2511879769,35061.5531929083,35844.2253782408,37032.1724172561,39799.5505724727,41672.6278317077,43155.9100867658,45511.0803506331,46511.2196957018,47881.4921344193,51718.2518656631,55070.8392092838,56227.4239720858,58894.9975738434
